age,title,bill_id,bill_number,content
20,2017년도 보건복지위원회 국정감사 관련 감사원에 대한 감사요구안(보건복지위원장)입법예고중,PRC_A1C8R0U2U2H1D1Z9K1K3W1C9C3Q5F3,2012100,"1. 한국보건산업진흥원의 복무기강 해이와 예산의 부적정 사용 및 국정감사 방해 행위에 대한 감사 한국보건산업진흥원의 본부 및 해외지사는 부적정하게 예산을 집행한 바 있음. 구체적으로 싱가포르지사는 회의 목적으로 정육점에서 업비를 사용하고 번역비를 이중으로 지출하는 등 규정에 맞지 않게 예산을 부적정하게 집행한 사례가 다수 발견됨. 또 ‘한국보건산업진흥원 임직원 행동강령’에 따르면 외부강의 시 신고하도록 규정하고 있으나 다수의 임직원들이 외부강의에 대한 신고 의무를 지키지 않고 출강함. 특히, 이와 관련해 2017년 국회 보건복지위원회 국정감사를 실시하는 과정에서 국회가 자체감사 결과, 감사확인서 내역, 본부 및 해외지사의 예산집행 내역 등을 요구했지만 한국보건산업진흥원은 일부 자료들을 은폐·누락한 채 제출한 바 있음. 이러한 일련의 과정을 살펴볼 때 한국보건산업진흥원의 전반적인 임직원의 복무기강 해이 정도가 심각하고 이를 조직적으로 은폐하려는 의혹이 있음. 이에 한국보건산업진흥원의 감사결과 은폐 의혹 및 임직원 복무기강 해이, 예산의 부적정 집행 등에 대한 감사원 감사를 요구함.  2. 한국공공조직은행 기관 운영상의 부실 및 예산 등 집행 부적정에 대한 감사 한국공공조직은행의 인사, 조직, 예산 등 전반의 문제가 심각함. 전OO 성남가공조직은행 설립추진단장이 현재 직제에 없는 계약직 단장의 직함으로 실질적으로 공공조직은행 운영 전반에 개입하고 있으며, 신OO 한국공공조직은행 기증지원국장은 2006년 3월 장기밀매로 징역 1년 집행유예 2년 처분을 받았으나, 2010년 9월 (구)한국인체조직기증원에 입사하였음. 한국공공조직은행의 전신 기관인 (구)한국인체조직기증지원본부는 2013년까지 정회원이 3명에 불과하였음에도 불구하고 매년 50여억 원의 국고지원을 받았을 뿐만 아니라, 2017년 국정감사 자료요청 과정에서 보조금 자료를 삭제까지 하였음. 위와 같이, 공공조직은행의 심각한 운영 비리 등 문제가 2017년 국정감사를 통해 밝혀짐에 따라 이에 대한 감사원 감사를 요구함.  3. 식품의약품안전처 직원들의 외부강의 부적정에 대한 감사 식품의약품안전처 직원들의 외부강의 전반에 대한 관리감독 부실 문제가 심각함. 구체적으로 2016년의 경우, 평일 근무시간에 실시한 직원 외부강의가 718건으로 전체 747건 대비 96%에 달했고, 2017년의 경우에도 494건의 외부강의 중 95.5%인 472건이 평일에 이뤄졌음. 특히, 외부강의의 상당수는 식품의약품안전처 홍보사업으로 예산이 편성된 고유 업무임에도 1회당 최대 43만원까지 과다한 강의료를 받는 등 「국가공무원법」 위반에 대한 의혹이 있음. 또한, 외부강의를 위한 겸직허가 신청서에 강의는 주말에 실시하여 근무 전념에 미치는 영향이 없다고 기재하면서, 실제 강의는 평일에 이뤄지는 등 직원들의 외부강의에 대한 기관 내부의 관리 감독이 매우 부실하였음. 위와 같이, 식품의약품안전처 직원들의 부적절한 외부강의 실시 및 기관의 부실한 관리 감독 실태가 2017년 국정감사를 통해 밝혀짐에 따라 이에 대한 감사원 감사를 요구함. 「국회법」 제127조의2에 따라 감사원에 대하여 다음 사항에 대한 감사를 요구한다. 1. 한국보건산업진흥원의 복무기강 해이와 예산의 부적정 사용 및 국정감사 방해 행위에 대한 감사 2. 한국공공조직은행 기관 운영상의 부실 및 예산 등 집행 부적정에 대한 감사 3. 식품의약품안전처 직원들의 외부강의 부적정에 대한 감사"
20,교육용 전기요금 인하 촉구 결의안(교육문화체육관광위원장)입법예고중,PRC_A1G6G0N8P1F9E0L9O5H4J5F2H1Y6C1,2001794,"현행 전기요금은 「전기사업법」에서 계약종별로 구분되어 있으며, 초·중등학교의 교육용 전기요금은 kWh당 125.8원(전력 총사용량 대비 전기요금 납부 기준)으로 kWh당 107.4원인 산업용 전기요금보다 약 17% 이상 비싼 실정임. 이는 전체 전기료 중 기본요금의 비중이 산업용 20.7%, 농사용 18.4%임에 비해 교육용은 43.3%에 달하는 등 현행 전기요금 산정 체계상 초·중등학교에 부과되는 전기요금의 기본요금 비중이 다른 용도에 비해 월등히 높기 때문임. 또한, 유치원의 경우에도 기본요금 비중이 약 27.7%로 타 용도 전기요금에 비해 약 7～9% 높아 초·중등학교와 마찬가지로 전기요금 부담이 큰 실정임. 감사원에 따르면 2014년도 전국 1만 988개의 초·중등학교 중 여름철 26.5%, 겨울철에는 42.6%의 학교가 전기요금 부담으로 인하여 냉·난방기기를 정상적으로 가동하지 못하는 등 학생들의 수업 환경이 매우 열악하고, 한정된 학교운영비 내에서 전기요금의 비중이 너무 커 정상적인 교육활동에 사용할 예산이 부족하여 그 피해가 고스란히 학생들에게 돌아갈 수밖에 없는 상황임. 현재 유치원 및 초·중등학교에서 사용하는 전력 사용량은 전체 전력 사용량의 0.71%에 불과해 교육용 전기요금의 인하 여력이 충분하다고 보이고, 주택용 전기요금 누진제의 개편 등 전기요금간 형평성 제고에 대한 사회적 요구가 높아지고 있는 상황에서, 전기요금 체계 개선방안의 하나로서 유치원 및 초·중등학교에 부과되는 교육용 전기요금의 기본요금 부과 기준 개편을 포함한 교육용 전기요금 인하를 촉구하기 위해 결의안을 제출함. 여름철 무더운 날씨에도 불구하고 교육용 전기요금 부담으로 인해 많은 유치원 및 초·중등학교에서 냉방기기를 제대로 가동하지 못하고 교육과정 운영과 학습 환경 개선에 사용되어야 할 교육경비가 공공요금 납부에 쓰이는 등 학생들의 수업 환경이 갈수록 열악해지고 있는 상황에 대해 심각한 우려를 표한다. 이에 유치원 및 초·중등학교의 전기요금 부담을 덜어주어 교육의 질을 향상시키고 지속가능한 교육환경을 조성하여 학생들의 건강권과 학습권을 확보할 수 있도록 기본요금 부과 기준 개편 등을 통한 교육용 전기요금의 인하가 반드시 필요하다는 것을 강조하며 다음과 같이 촉구한다. 1. 정부는 갈수록 급등하는 공공요금 단가를 감안하여 초·중등학교의 운영경비 예산을 현실화할 것을 촉구한다. 2. 정부는 다른 용도에 비해 과도하게 부과되는 기본요금을 감면하는 등 유치원 및 초·중등학교에 대한 교육용 전기요금의 인하 방안을 조속히 마련할 것을 촉구한다."
20,미세먼지 저감 및 관리에 관한 특별법 일부개정법률안(대안)(환경노동위원장)입법예고중,PRC_A1C9O1E2T1G2H1S8C3X7L4Q1N8I8D6,2024729,"현행법에는 계절적, 비상시적 요인 등으로 미세먼지 등을 배출 및 관리하기 위한 수단으로 환경부장관이 대기오염물질배출시설의 가동률 조정 등을 요청하는 것만을 규정하고 있으나, 고농도 미세먼지 발생을 사전 예방하기 위해서는 고농도 미세먼지 발생이 잦은 겨울과 봄에 일정 기간을 정하여 배출 관리를 보다 집중적으로 시행할 필요가 있음. 환경부장관이 초미세먼지 월평균 농도가 특히 심화되는 12월에서 다음해 3월까지의 기간에 대기오염물질배출시설의 가동률 조정 외에도 선박에 대한 연료 전환 등 강화된 저감조치를 관계 중앙행정기관의 장, 지방자치단체의 장 등에게 요청할 수 있도록 하고, 시 도지사 또한 동일 기간에 기존 제18조제1항에 따른 차량운행제한 등 비상저감조치로 규정한 조치사항 등의 조치를 시행할 수 있도록 하며, 이를 위반한 경우에 대한 과태료 규정을 마련하려는 것임."
20,2018년도에 발행하는 한국장학재단채권에 대한 국가보증동의안(정부)입법예고중,PRC_A1E7X0W9K0K1A1E1Z3S4Z0S4N6Y2R7,2008935,｢한국장학재단 설립 등에 관한 법률｣에 따라 설립된 한국장학재단이 2018년도에 발행하는 한국장학재단채권의 원리금 상환에 대해 국가가 보증하기 위하여 ｢국가재정법｣제92조에 따라 국회의 동의를 요청하고자 제안하는 것임 가. 채 무 자 : ｢한국장학재단 설립 등에 관한 법률｣에 의해 설립된 한국장학재단 나. 채 권 자 : 한국장학재단채권의 소유자 다. 발 행 액 : 1조 9천억원 이내 라. 보 증 액 : 한국장학재단채권의 원리금 마. 발행방법 : 공모 또는 사모발행 바. 발행금리 : 시장금리를 참작하여 결정 사. 상환기간 : 채권발행일로부터 20년 이내 아. 상환재원 : 학자금대출 원리금 상환액 자. 자금사용계획 : 2018년도 학자금대출(취업 후 상환 학자금대출 및 일반 상환 학자금대출) 재원 및 2018년도에 만기도래하는 한국장학재단채권 상환 차. 기타 필요한 사항은 기획재정부장관의 승인을 얻어 정함
20,대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국군대의 지위에 관한 협정 제5조에 대한 특별조치에 관한 대한민국과 미합중국 간의 협정 비준동의안(정부)입법예고중,PRC_A1G9Y0F3F1F2F1D0H3D7B2B5K1E8K1,2019128,"이 협정의 체결을 통하여 우리나라가 2019년에 주한미군의 주둔에 관련되는 경비의 일부를 부담함으로써 우리나라와 미합중국 간의 동맹 강화에 기여하려는 것임. 가. 우리나라는 주한미군의 주둔에 관련되는 경비의 일부를 부담하고, 그 지원분은 인건비 분담, 군수비용 분담 및 우리나라가 지원하는 건설 항목으로 구성됨(안 제1조). 나. 이 협정의 이행은 이 협정과 같은 날에 발효하도록 의도된 당사자 관계당국 간의 별도의 이행약정에 따름(안 제1조). 다. 2019년 우리나라의 지원분은 1조 389억원임(안 제2조). 라. 인건비 분담은 현금 지원으로 이루어지며, 군수비용 분담은 현물 지원으로 이루어짐. 우리나라가 지원하는 건설은 현금 지원 및 현물 지원으로 구성되며, 이 중 건설의 현금 지원분은 설계와 시공감리에 사용됨(안 제3조). 마. 당사자의 관계당국은 주한미군사령부 소속 한국인 근로자의 복지와 안녕을 증진시키기 위하여 지속적으로 노력함(안 제5조). 바. 당사자는 현 특별조치협정 제도의 개선을 목표로 합동실무단을 구성하여 운영함(안 제6조). 사. 이 협정은 당사자의 상호 서면 합의에 의해 연장되지 않는 한, 2019년 12월 31일까지 유효함(안 제7조)."
20,2018 평창 동계올림픽대회 성공 개최를 위한 공공기관 등 후원지원 촉구 및 권유 결의안(평창동계올림픽 및 국제경기대회지원 특별위원장)입법예고중,PRC_A1J6Y1S1P2B9L1N3A5T9U4J2Z9U6Q1,2003956,"올림픽 대회는 단순한 스포츠 행사를 넘어서 경제·문화·과학기술 등을 포괄하는 종합적인 엔터테인먼트 성격의 메가 스포츠 이벤트로 발전하고 있음. 특히, 서울올림픽 이후 30년 만에 개최되는 2018 평창 동계올림픽은 정보통신, 환경, 에너지, 한류 등 우리나라의 역량을 전 세계에 보여주고 국격을 높이는 중요한 계기가 될 것임. 2018 평창 동계올림픽은 100여개국 5만여명이 참석하는 대규모 행사로서 대회의 성공적 개최를 위해서는 대규모 인원의 출입국에서부터 숙박 및 관람객 수송, 전력 공급, 경기 진행, 금융지원 등 공공기관 등의 협조가 필수적임. 특히, 대회 운영을 위한 비용의 조달 뿐만 아니라 자금의 안전한 보관과 금융거래를 위해서는 금융기관 후원사의 선정이 시급하나, 현재 국내 금융기관의 후원사가 결정되지 않아 올림픽 준비에 어려움이 많음. 2010년 밴쿠버 올림픽, 2014년 소치 올림픽 등 해외의 올림픽 사례에서도 전력, 철도, 공항, 가스 등 공공기관이 성공적인 올림픽을 개최하는데 중요한 역할을 하였으며, 특히 금융기관이 핵심적인 후원분야로 참여하여 성공적인 대회에 기여하였음. 각 공공기관과 금융기관의 올림픽에 대한 적극적인 참여와 지원은 해당 분야의 역량과 수준을 높이면서, 국가적인 차원에서의 효과적인 재원 배분에도 기여할 것으로 판단됨. 각 공공기관과 금융기관의 올림픽 참여와 지원을 이끌어내기 위해서는 평창올림픽 후원으로 인한 공공기관 경영실적 평가 불이익 방지와 가점 부여 방안 등 정부차원의 법적·제도적 뒷받침이 필수 불가결함. 동계올림픽의 특성상 월드컵이나 하계 올림픽과 달리 마케팅 수입에 한계가 있으므로, 2018 평창 동계올림픽의 성공적인 개최를 위해서는 전력, 철도, 공항, 가스 등 공공기관뿐만 아니라 금융기관도 적극적으로 참여할 필요가 있으며, 이를 위하여 정부의 법적·제도적 장치 마련이 필수적임. 이에 따라 정부부처, 공공기관, 금융기관의 2018 평창 동계올림픽에 대한 적극적인 참여와 지원을 촉구 및 권유하려는 것임. 대한민국 국회는 「2018 평창 동계올림픽대회 및 동계패럴림픽대회」(이하 “2018 평창 동계올림픽”이라 한다)가 대한민국의 국격을 높이는 성공 올림픽이 되기 위해서는 공공기관과 금융기관 등의 관심과 후원 참여가 반드시 필요하다는 것을 강조하고, 정부부처의 법적·제도적 장치 마련과 지원을 위한 적극적인 조치를 촉구하면서 다음과 같이 결의한다. 1. 정부는 2018 평창 동계올림픽의 성공적인 개최를 위하여 공공기관, 금융기관, 민간 기업 등이 적극적으로 올림픽 후원 및 기부에 참여할 수 있는 환경마련을 위한 행정적·제도적 지원을 다할 것을 촉구한다. 2. 올림픽과 직․간접적으로 연관되는 모든 공공기관은 2018 평창 동계올림픽의 성공 개최를 위해 올림픽 후원 및 기부 단체 등의 자격으로 참여하는 등 적극적인 동참을 권유한다. 3. 올림픽과 직․간접적으로 연관되는 모든 금융기관들은 대회 운영을 위한 비용의 조달과 자금의 안전한 보관, 금융거래 등 올림픽에 필수적인 역할을 담당할 금융기관 후원사의 선정이 성공적인 올림픽에 중요함을 인식하고, 후원 기업 등으로 적극 참여하고 지원을 다할 것을 권유한다. 4. 정부는 공공기관의 평창 올림픽 후원으로 인한 경영실적 평가 불이익 방지와 가점 부여 방안 등 공공기관의 참여를 위한 제도적인 지원을 강화할 것을 촉구한다."
20,파리협정 비준동의안(정부)입법예고중,PRC_A1H6I0A9P0G1F1O7J3S2K3D6H6K1B4,2002040,"이 협정의 비준을 통하여 선진국과 개발도상국 당사자 모두가 참여하는 보편적이고 새로운 글로벌 기후변화 대응체제에 동참하는 한편, 기후변화에 대한 대응을 우리나라의 신성장동력 창출의 기회로 활용할 수 있도록 하려는 것임. 가. 이 협정은 산업화 전 수준 대비 지구 평균 기온 상승을 섭씨 2도보다 현저히 낮은 수준으로 유지하고 산업화 전 수준 대비 지구 평균 기온 상승을 섭씨 1.5도로 제한하기 위한 노력을 포함하여, 기후 변화의 위협에 대한 전지구적 대응을 강화하는 것을 목표로 함(협정 제2조). 나. 당사자는 달성하고자 하는 국가결정기여를 5년마다 통보하고, 이러한 국가결정기여를 달성하기 위하여 국내적 완화 조치를 추구하는 한편, 이러한 국가결정기여는 진전되는 노력과 가능한 한 가장 높은 의욕 수준을 반영하도록 함(협정 제4조). 다. 당사자는 산림을 포함한 온실가스 흡수원 및 저장고를 적절히 보호하고 증진하는 조치를 하여야 함(협정 제5조). 라. 국가결정기여 이행에서 당사자 간 자발적 협력을 통하여 온실가스 감축 결과를 서로 이전하여 사용하는 것이 인정됨(협정 제6조). 마. 당사자는 적응계획을 수립하고, 이러한 적응계획과 이행내용 등에 대한 보고서를 정기적으로 적절히 제출하여야 하며, 기후변화의 부정적 영향과 관련된 손실 및 피해에 대한 이해, 행동 및 지원을 강화하여야 함(협정 제7조 및 제8조). 바. 선진국 당사자는 개발도상국 당사자의 지원을 위하여 재원을 제공하고 재원 제공 관련 정보를 2년마다 통보하며, 그 밖의 당사자는 자발적인 재원 제공 및 관련 정보 통보가 장려됨(협정 제9조). 사. 당사자는 기술 개발ㆍ이전 및 개발도상국 당사자의 역량배양을 위하여 협력하여야 함(협정 제10조 및 제11조). 아. 각 당사자는 온실가스 배출원에 의한 인위적 배출과 흡수원에 의한 제거에 관한 국가별 통계 보고서와 국가결정기여의 이행 및 진전 추적에 필요한 정보를 정기적으로 제공함(협정 제13조). 자. 협정의 목적과 장기적 목표의 달성을 위한 공동의 진전을 평가하기 위하여 협정의 이행을 2023년부터 5년마다 정기적으로 점검함(협정 제14조). 차. 협정은 지구 온실가스 총 배출량 중 최소한 55퍼센트를 차지하는 55개 이상의 유엔기후변화협약 당사자가 비준서, 수락서, 승인서 또는 가입서를 기탁한 날부터 30일 후에 발효함(협정 제21조)."
20,파리협정 비준동의안(정부)입법예고중,PRC_A1H6I0A9P0G1F1O7J3S2K3D6H6K1B4,2002040,"이 개정의정서의 체결을 통하여 1998년 2월 11일 타쉬켄트에서 서명된 「대한민국 정부와 우즈베키스탄공화국 정부간의 소득과 자본에 대한 조세의 이중과세회피와 탈세방지를 위한 협약」(조약 제1470호, 1998. 12. 25. 발효)을 일부 개정함으로써 OECD 및 G20의 세원잠식 및 소득 이전 방지를 위한 대응 방안을 이행하기 위한 국제적 공조 움직임에 적극 참여하려는 것임. 가. 협약의 목적이 탈세 또는 조세회피를 통한 비과세 또는 조세경감의 기회를 창출함 없이 소득과 자본에 대한 조세의 이중과세 방지를 위한 것이라는 점을 전문에 명시함(안 제1조). 나. 한쪽 체약국에서 공공제도에 따라 지급되는 연금 등은 그 한쪽 체약국에서만 과세할 수 있도록 함(안 제2조). 다. 양 체약국은 조세채권 징수에 서로 협조하도록 함(안 제4조). 라. 이 협약에 따른 혜택을 직접적으로 또는 간접적으로 발생시킨 어느 계약 또는 거래의 주요 목적들 중 하나가 그 혜택을 얻는 것이라고 합리적으로 판단할 수 있는 경우, 이 협약의 관련 목적과 의도에 부합하지 않으면 어떠한 소득 또는 자본항목에도 그 혜택을 부여하지 않도록 함(안 제5조)."
20,조세특례제한법 일부개정법률안(대안)(기획재정위원장)입법예고중,PRC_A2I0P0H4R2P9X1Z5G2Q0Y0L0Y9A7J0,2024895,"최근 ‘코로나바이러스감염증-19(이하 코로나19)’의 국내 확산 이후 강력한 방역 대응 과정에서 소비 등 민간의 경제활동이 크게 위축되어 소상공인 및 중소기업 등의 매출이 급감하는 등 어려움이 가중되고 있는 상황임. 따라서, 코로나19 사태가 진정된 이후의 미래 소비와 투자에 대해 소상공인 및 중소기업 등에게 미리 현금 유동성을 제공함으로써 소상공인 및 중소기업 등이 직면한 유동성 위기를 완화하고 내수를 보강하기 위한 정책적 지원이 절실함. 이에 코로나19로 인해 어려움을 겪고 있는 중소기업의 현금 유동성 문제를 조기에 완화하기 위하여 중소기업이 2020 과세연도의 전반기 결손이 발생한 경우 전반기 결손금에 대한 세금을 조기에 환급해 주고, 개인사업자 또는 법인이 사업과 관련한 재화 또는 용역을 소상공인으로부터 구매하고 구매대금을 3개월 이상 앞당겨 2020년 4월부터 7월까지 결제하는 경우 선결제 금액의 1%를 소득세 또는 법인세에서 세액공제하는 한편, 개인이 2020년 4월부터 7월까지 신용카드 등을 결제한 금액에 대해 소득공제율을 결제수단에 상관없이 80%로 상향하려는 것임. 가. 중소기업의 결손금 소급공제에 따른 환급 특례 신설(안 제8조의4 신설) 2020 과세연도 전반기에 결손이 발생한 중소기업이 전반기가 지난 날부터 2개월 이내에 환급을 신청하는 경우 직전 과세연도에 대한 소득세액 또는 법인세액을 한도로 2020 과세연도 전반기 결손금에 대한 세금을 조기에 환급하도록 함. 나. 선결제 금액에 대한 세액공제 신설(안 제99조의12 신설) 내국인이 2020년 4월 1일부터 7월 31일까지 소상공인에게 사업과 관련한 재화·용역을 2020년 12월 31일까지 공급받기 위하여 공급받는 날부터 3개월 이전에 결제하고 1회 결제 건당 금액이 100만원 이상이며 현금·신용카드 등으로 결제하는 경우, 선결제 금액의 1%를 소득세(사업소득에 대한 소득세만 해당)·법인세에서 세액공제함. 다. 신용카드 등 사용금액 소득공제율 한시 인상(안 제126조의2) 2020년 4월 1일부터 7월 31일까지 신용카드 등 사용금액에 대한 소득공제율을 결제수단에 상관없이 80%로 인상함."
20,“2ㆍ28민주운동 기념일”의 국가기념일 지정 촉구 결의안(조원진의원 등 18인)입법예고중,PRC_B1A6Z0K6X1M6O1O6N1D5S3P7Z8D6V6,2000291,"56년 전 1960년 2월 28일 이 땅에 민주주의의 여명을 알리는 한줄 기 함성이 있었음. “2·28민주운동”이라 불리게 된 이 날의 의거는 10대 고등학생들이 민주화의 횃불을 들어 올려 4월 시민혁명이라는 현대사의 결정적 순간을 만든 큰 울림이었음. - 1 - - 2 - 당시 집권당인 자유당은 독재 장기 집권을 공고화하기 위해 부정선거를 획책하여 유권자 조작 및 협박, 사전투표 및 공개투표 등 각종 횡포와 부패, 실정이 절정에 다다랐는바, 이러한 불의에 대구의 고등학생들이 항거하였고, 이에 대구·경북도민들, 지역 언론이 참여와 지지를 보내면서 시민저항운동으로 타올랐음. “2·28민주운동”은 자유·민주·정의를 표상하는 숭고한 정신적 유산으로서 단지 3·15의거와 4·19혁명의 한 과정에 불과할 뿐이라는 평가를 넘어 대한민국 정부수립 이후 대한민국의 역사에 큰 획을 그었던 민주화 운동의 효시이자 오늘날 우리가 누리고 있는 민주주의 번영의 초석이 되었다는 점에서 독자적인 역사적 의미를 부여할 필요가 있다 할 것이며, 전 세계에서 유례를 찾아볼 수 없을 만큼 자발적인 시민의 참여로 일어났던 “2·28민주운동”이 자라나는 세대들에게 잊혀져 역사의 뒤안길로 사라지게 해서는 안 될 것임. 이에 “2·28민주운동”을 대한민국 민주화 역사의 우뚝한 기념비로 세워 전 국민이 그 의미를 기림으로써 “2·28민주운동”의 정신이 상생과 통합의 새로운 시대적 가치를 구현하고 새로운 세대에게 면면히 계승되어 선진 대한민국으로 발돋움하는 원동력이 되도록 정부에 국가기념일 지정을 촉구하기 위해 이 결의안을 제출하게 되었음. 대한민국 국회는 1960년 2월 28일 대구 시민과 학생들이 독재정권에 맞섰던 대한민국 민주화 운동의 효시인 “2·28민주운동”의 역사적 의미와 숭고한 정신을 길이 계승 발전시키기 위해 정부가 매년 2월 28일 “2·28민주운동 기념일”을 국가기념일로 지정해 줄 것을 촉구한다."
